"id","user_id","section_id","question_number","response_boolean","response_integer","response_text","response_array","answered_at","question"
"2861","25","6","34",,,"proyectivas",,"2026-03-01 22:32:05.468421","Lo que más me atrae de un trabajo es..."
"2862","25","6","35",,,"proyectivas",,"2026-03-01 22:32:05.643952","Me resulta difícil..."
"2863","25","6","36",,,"proyectivas",,"2026-03-01 22:32:05.816519","En esta sociedad, más vale la pena ganar plata que..."
"2864","25","6","37",,,"proyectivas",,"2026-03-01 22:32:05.982035","Me da miedo equivocarme..."
"2865","25","6","38",,,"proyectivas",,"2026-03-01 22:32:06.208445","Cuando dudo entre dos cosas..."
"2866","25","6","39",,,"proyectivas",,"2026-03-01 22:32:06.37996","En la vida, lo más importante es..."
"2867","25","6","40",,,"proyectivas",,"2026-03-01 22:32:06.551271","Antes de hacer algo importante pienso..."
"2868","25","6","41",,,"proyectivas",,"2026-03-01 22:32:06.92235","Pensar en el futuro me asusta muchísimo..."
"2869","25","6","42",,,"proyectivas",,"2026-03-01 22:32:07.10048","Lo que más me pone nerviosa/o es..."
"2870","25","6","43",,,"proyectivas",,"2026-03-01 22:32:07.262838","La mayor satisfacción en un trabajo es..."
"2871","25","6","44",,,"proyectivas",,"2026-03-01 22:32:07.454643","La sociedad espera que una/o sea una persona..."
"2872","25","6","45",,,"proyectivas",,"2026-03-01 22:32:07.615476","Es difícil elegir una profesión cuando..."
"2873","25","6","46",,,"proyectivas",,"2026-03-01 22:32:07.782949","En la vida quiero llegar a ser..."
"2874","25","6","47",,,"proyectivas",,"2026-03-01 22:32:07.943318","El problema con la mayor parte de los trabajos es..."
"2875","25","6","48",,,"proyectivas",,"2026-03-01 22:32:08.107841","Cuando tengo que tomar una decisión me resulta tan difícil que..."
"2876","25","6","49",,,"proyectivas",,"2026-03-01 22:32:08.294518","Si no estudiara sería..."
"2877","25","6","50",,,"proyectivas",,"2026-03-01 22:32:08.462917","Siempre quise viajar por..."
"2878","25","6","51",,,"proyectivas",,"2026-03-01 22:32:08.626431","Lo que más me preocupa es..."
"2879","25","6","52",,,"proyectivas",,"2026-03-01 22:32:08.792354","El deseo más grande de un profesional es..."
"2880","25","6","53",,,"proyectivas",,"2026-03-01 22:32:08.985641","Cuando sea mayor podré..."
"2881","25","6","54",,,"proyectivas",,"2026-03-01 22:32:09.155352","Necesito que me entiendan..."
"2882","25","6","55",,,"proyectivas",,"2026-03-01 22:32:09.317561","Una profesión brinda la oportunidad para..."
"2883","25","6","56",,,"proyectivas",,"2026-03-01 22:32:09.501886","Lo que más quiero de un trabajo es..."
"2884","25","6","57",,,"proyectivas",,"2026-03-01 22:32:09.668937","Lo difícil de tomar una decisión es..."
"2885","25","6","58",,,"v",,"2026-03-01 22:32:09.890251","Lo que más me disgusta de un trabajo es..."
"2886","25","6","59",,,"proyectivas",,"2026-03-01 22:32:10.18991","Puedo intentar un cambio pero..."
"2887","25","6","60",,,"proyectivas",,"2026-03-01 22:32:10.362968","Yo soy..."
"2888","25","6","61",,,"proyectivas",,"2026-03-01 22:32:10.525174","Los demás..."
"2889","25","6","62",,,"proyectivas",,"2026-03-01 22:32:10.706933","Siento que los adultos que tienen autoridad sobre mí (profes, directivos) a veces son..."
"2890","25","6","63",,,"proyectivas`",,"2026-03-01 22:32:10.867952","Cuando se me acerca un profe o alguien que manda, yo.."
"2891","25","6","64",,,"proyectivas",,"2026-03-01 22:32:11.117023","Las personas con autoridad me inspiran..."
"2892","25","11","1",,,"{""padre"":{""id"":""padre"",""type"":""padre"",""nombre"":""gfwe"",""estudios"":""bhj"",""actividad"":""h""},""madre"":{""id"":""madre"",""type"":""madre"",""nombre"":""jbhj"",""estudios"":""nbhj"",""actividad"":""bhjn""},""abuelo_paterno"":{""id"":""abuelo_paterno"",""type"":""abuelo_paterno"",""nombre"":""vgbhnj"",""estudios"":"" hjk"",""actividad"":""gvhbjnkm""},""abuela_paterna"":{""id"":""abuela_paterna"",""type"":""abuela_paterna"",""nombre"":""vgbhjnmk"",""estudios"":""gh jnm"",""actividad"":""bhjnm""},""abuelo_materno"":{""id"":""abuelo_materno"",""type"":""abuelo_materno"",""nombre"":""cvbn"",""estudios"":""fggvbhjnkm"",""actividad"":""fcfvgbhnjmk""},""abuela_materna"":{""id"":""abuela_materna"",""type"":""abuela_materna"",""nombre"":"",cfgvgbhjnmk,l"",""estudios"":""cfvghbjnkm"",""actividad"":""gvhbjnmk""}}",,"2026-03-01 22:33:05.741332",
"2893","25","11","2",,,,"[""{\""id\"":\""6llnov4\"",\""type\"":\""hermano\"",\""nombre\"":\""xcrvb\"",\""estudios\"":\""cfggvbhjnm\"",\""actividad\"":\""cfvgbhjnmk\""}""]","2026-03-01 22:33:05.935789",
"2894","25","12","1",,,"Sin cuota, gratis. No podemos ir a una universidad privada.",,"2026-03-01 22:38:17.766639","En cuanto al contexto económico de tu familia, ¿qué tipo de cuota decidieron pagar para tus estudios?"
"2895","25","12","2",,,"No",,"2026-03-01 22:38:17.962463","Esfuerzo extra: En caso de necesitar beca, ¿estoy dispuesto a cumplir con los requisitos académicos (promedio alto, asistencia perfecta) que suelen pedir para mantenerla?"
"2896","25","12","3",,,"palermo",,"2026-03-01 22:38:18.143864","¿Dónde vas a vivir en los años que estudies? (Provincia, barrio)"
"2897","25","12","4",,,"[""CABA Norte"",""Me da igual / Cualquier lugar""]",,"2026-03-01 22:38:18.302762","Zona: ¿Dónde aceptarías que esté ubicada la universidad a la que quieras asistir?"
"2898","25","12","5",,,"No",,"2026-03-01 22:38:18.461599","Disposición al ingreso: ¿Estoy dispuesto a preparar un examen de ingreso exigente o hacer un curso de nivelación largo antes de empezar la carrera oficialmente?"
"2899","25","12","6",,,"Me importa un poco, pero no es lo principal",,"2026-03-01 22:38:18.621662","Perfil Institucional: ¿Es importante para mí que la universidad tenga cierto prestigio o reconocimiento social, o priorizo otras cosas?"
"2900","25","12","7",,,"Prefiero una universidad con afiliación religiosa",,"2026-03-01 22:38:18.789445","Valores: ¿Busco una universidad con una afiliación religiosa o ideología específica, o prefiero un ambiente laico?"
"2901","25","12","8",,,"Las instalaciones son muy importantes para mí",,"2026-03-01 22:38:18.957933","El entorno: ¿Me importa cómo son las instalaciones (campus, laboratorios, tecnología) o me da igual mientras el nivel académico sea bueno?"
"2902","25","12","9",,,"{""Reconocimiento institucional y calidad de las instalaciones"":""Importante"",""Tiempo extra por examen de ingreso"":""Levemente importante"",""Ubicación"":""Levemente importante"",""Costo"":""Indiferente"",""Afiliación religiosa"":""Indiferente""}",,"2026-03-01 22:38:19.120911","Recién discutimos 5 temas. Asignale a cada uno una categoría de importancia:"
"2912","49","2","1","true",,,,"2026-03-16 21:00:31.108767","Soy una persona tranquila y colaboradora."
"2913","49","2","2","true",,,,"2026-03-16 21:00:31.240729","Siempre he hecho lo que he querido y he aceptado las consecuencias."
"2914","49","2","3","true",,,,"2026-03-16 21:00:31.24761","Me gusta ser la persona que asume el control de las cosas."
"2915","49","2","4","false",,,,"2026-03-16 21:00:31.256394","Tengo una manera habitual de hacer las cosas, con lo que evito equivocarme."
"2916","49","2","5","true",,,,"2026-03-16 21:00:31.275695","Respondo mensajes o comunicaciones el mismo día que los recibo."
"2917","49","2","6","false",,,,"2026-03-16 21:00:31.281318","A veces me las arreglo para arruinar las cosas buenas que me pasan."
"2918","49","2","7","false",,,,"2026-03-16 21:00:31.293372","Ya no encuentro tantas cosas nuevas que me gustan como antes"
"2919","49","2","8","false",,,,"2026-03-16 21:00:31.304121","Preferiría ser un seguidor más que un líder."
"2920","49","2","9","true",,,,"2026-03-16 21:00:31.315485","Me esfuerzo por llegar a ser popular."
"2921","49","2","10","false",,,,"2026-03-16 21:00:31.330661","Siempre he tenido talento para tener éxito en lo que hago."
"2922","49","2","11","false",,,,"2026-03-16 21:00:31.336417","Con frecuencia me doy cuenta de que he sido tratado injustamente."
"2923","49","2","12","false",,,,"2026-03-16 21:00:31.340991","Me siento incómodo cuando me tratan bien."
"2924","49","2","13","false",,,,"2026-03-16 21:00:31.345987","Con frecuencia me siento tenso en situaciones sociales."
"2925","49","2","14","false",,,,"2026-03-16 21:00:31.350702","Creo que la policía / patovica / preceptores abusan del poder que tiene."
"2926","49","2","15","true",,,,"2026-03-16 21:00:31.356476","Algunas veces he tenido que ser bastante brusco con la gente."
"2927","49","2","16","false",,,,"2026-03-16 21:00:31.362469","Los niños deben obedecer siempre las indicaciones de sus mayores."
"2928","49","2","17","false",,,,"2026-03-16 21:00:31.36911","A menudo me molestan la forma en que se hacen las cosas."
"2929","49","2","18","false",,,,"2026-03-16 21:00:31.374732","A menudo espero que me pase lo peor."
"2930","49","2","19","false",,,,"2026-03-16 21:00:31.379803","No me importaría tener pocos amigos."
"2931","49","2","20","false",,,,"2026-03-16 21:00:31.387518","Soy tímido e inhibido en situaciones sociales."
"2932","49","2","21","false",,,,"2026-03-16 21:00:31.3932","Aunque esté en desacuerdo, por lo general dejo que la gente haga lo que quiera."
"2933","49","2","22","false",,,,"2026-03-16 21:00:31.398474","Es imposible pretender que las personas digan siempre la verdad."
"2934","49","2","23","false",,,,"2026-03-16 21:00:31.40668","Puedo hacer comentarios desagradables si considero que las personas se los merecen."
"2935","49","2","24","false",,,,"2026-03-16 21:00:31.411499","Me gusta cumplir con lo establecido y hacer lo que se espera de mí."
"2936","49","2","25","true",,,,"2026-03-16 21:00:31.416002","Muy poco de lo que hago es valorado por los demás."
"2937","49","2","26","true",,,,"2026-03-16 21:00:31.420878","Casi todo lo que intento hacer me resulta fácil."
"2938","49","2","27","true",,,,"2026-03-16 21:00:31.429074","Últimamente me he convertido en una persona más encerrada en mí misma."
"2939","49","2","28","false",,,,"2026-03-16 21:00:31.434649","Tiendo a hacer un drama de las cosas que me pasan."
"2940","49","2","29","true",,,,"2026-03-16 21:00:31.441832","Siempre trato de hacer lo que es correcto."
"2941","49","2","30","false",,,,"2026-03-16 21:00:31.446653","Dependo poco de la amistad de los demás."
"2942","49","2","31","true",,,,"2026-03-16 21:00:31.453232","Cuando hay un límite claro (horario, cantidad, consigna), trato de no pasarme"
"2943","49","2","32","true",,,,"2026-03-16 21:00:31.458014","Los castigos nunca me han impedido hacer lo que he querido."
"2944","49","2","33","true",,,,"2026-03-16 21:00:31.462239","Me gusta organizar todas las cosas hasta en sus mínimos detalles."
"2945","49","2","34","true",,,,"2026-03-16 21:00:31.466165","A menudo los demás logran irritarme."
"2946","49","2","35","false",,,,"2026-03-16 21:00:31.473338","Jamás he desobedecido las indicaciones de mis padres."
"2947","49","2","36","false",,,,"2026-03-16 21:00:31.477816","Siempre logro conseguir lo que quiero aunque tenga que presionar a los demás."
"2948","49","2","37","false",,,,"2026-03-16 21:00:31.483032","Nada es más importante que proteger la reputación personal."
"2949","49","2","38","false",,,,"2026-03-16 21:00:31.487443","Los demás tienen mejores oportunidades que yo."
"2950","49","2","39","false",,,,"2026-03-16 21:00:31.491979","Ya no expreso lo que realmente siento."
"2951","49","2","40","false",,,,"2026-03-16 21:00:31.496046","Es imposible que lo que tengo que decir interese a los demás."
"2952","49","2","41","true",,,,"2026-03-16 21:00:31.499952","Me esfuerzo por conocer gente interesante y tener aventuras."
"2953","49","2","42","true",,,,"2026-03-16 21:00:31.504847","Me tomo con poca seriedad muchas de las responsabilidades que tengo."
"2954","49","2","43","false",,,,"2026-03-16 21:00:31.50922","Soy una persona dura, nada sentimental."
"2955","49","2","44","false",,,,"2026-03-16 21:00:31.513961","Pocas cosas en la vida pueden conmoverme."
"2956","49","2","45","true",,,,"2026-03-16 21:00:31.518955","Me pone muy nervioso el tener que conocer y conversar con gente nueva."
"2957","49","2","46","true",,,,"2026-03-16 21:00:31.523646","Soy una persona colaboradora que cede ante los demás."
"2958","49","2","47","false",,,,"2026-03-16 21:00:31.527763","Actúo en función del momento, dependiendo de las circunstancias."
"2959","49","2","48","true",,,,"2026-03-16 21:00:31.536668","Primero planifico y luego sigo activamente el plan trazado."
"2960","49","2","49","true",,,,"2026-03-16 21:00:31.541099","A menudo me he sentido inquieto con ganas de irme a cualquier parte."
"2961","49","2","50","true",,,,"2026-03-16 21:00:31.551005","Lo mejor es controlar nuestras emociones."
"2962","49","2","51","true",,,,"2026-03-16 21:00:31.556144","Desearía que la gente no me culpara a mí cuando algo sale mal."
"2963","49","2","52","false",,,,"2026-03-16 21:00:31.562194","Probablemente soy mi peor enemigo."
"2964","49","2","53","false",,,,"2026-03-16 21:00:31.576104","Tengo muy pocos lazos afectivos fuertes con otras personas."
"2965","49","2","54","false",,,,"2026-03-16 21:00:31.581023","Me siento intranquilo con personas que no conozco muy bien."
"2966","49","2","55","false",,,,"2026-03-16 21:00:31.58507","Es correcto tratar de burlar la ley sin dejar de cumplirla."
"2967","49","2","56","false",,,,"2026-03-16 21:00:31.589167","Hago mucho por los demás, pero ellos hacen poco por mí."
"2968","49","2","57","false",,,,"2026-03-16 21:00:31.593567","Siempre he creído que los demás no tienen buena opinión de mí."
"2969","49","2","58","true",,,,"2026-03-16 21:00:31.611248","Tengo mucha confianza en mí mismo."
"2970","49","2","59","true",,,,"2026-03-16 21:00:31.615566","Sistemáticamente ordeno mis papeles y materiales de trabajo."
"2971","49","2","60","true",,,,"2026-03-16 21:00:31.619899","Mi experiencia me ha enseñado que las cosas buenas duran poco."
"2972","49","2","61","false",,,,"2026-03-16 21:00:31.623857","Algunos dicen que me gusta hacerme la víctima."
"2973","49","2","62","true",,,,"2026-03-16 21:00:31.627692","Me siento mejor cuando estoy solo."
"2974","49","2","63","false",,,,"2026-03-16 21:00:31.631594","Me pongo más tenso que los demás frente a situaciones nuevas."
"2975","49","2","64","false",,,,"2026-03-16 21:00:31.6359","Siempre trato de evitar las discusiones, por más que esté convencido de tener razón."
"2976","49","2","65","true",,,,"2026-03-16 21:00:31.639588","Busco situaciones novedosas y excitantes para mí."
"2977","49","2","66","false",,,,"2026-03-16 21:00:31.643902","Hubo épocas en que mis padres tuvieron problemas por mi comportamiento."
"2978","49","2","67","false",,,,"2026-03-16 21:00:31.647294","Siempre termino mi trabajo antes de descansar."
"2979","49","2","68","true",,,,"2026-03-16 21:00:31.650949","Otros consiguen cosas que yo no logro."
"2980","49","2","69","false",,,,"2026-03-16 21:00:31.654287","A veces siento que merezco ser infeliz."
"2981","49","2","70","true",,,,"2026-03-16 21:00:31.658391","Espero que las cosas sigan su curso antes de decidir qué hacer."
"2982","49","2","71","false",,,,"2026-03-16 21:00:31.661948","Procuro ocuparme más de los demás que de mí mismo."
"2983","49","2","72","false",,,,"2026-03-16 21:00:31.666169","A menudo creo que mi vida va de mal en peor."
"2984","49","2","73","false",,,,"2026-03-16 21:00:31.670094","El solo hecho de estar con otras personas me hace sentir inspirado."
"2985","49","2","74","true",,,,"2026-03-16 21:00:31.674733","Suelo respetar las reglas, incluso cuando nadie está controlando"
"2986","49","2","75","false",,,,"2026-03-16 21:00:31.678293","Uso mi cabeza y no mi corazón para tomar decisiones."
"2987","49","2","76","false",,,,"2026-03-16 21:00:31.683008","Generalmente suelo guiarme de mis intuiciones más que por la información que tengo sobre algo."
"2988","49","2","77","true",,,,"2026-03-16 21:00:31.686664","Jamás envidio los éxitos de los demás."
"2989","49","2","78","false",,,,"2026-03-16 21:00:31.690718","En el colegio me gustaban más los cursos prácticos que los teóricos."
"2990","49","2","79","true",,,,"2026-03-16 21:00:31.694132","Planifico las cosas con anticipación y actúo enérgicamente para que mis planes se cumplan."
"2991","49","2","80","true",,,,"2026-03-16 21:00:31.705961","Mi corazón controla mi cerebro."
"2992","49","2","81","true",,,,"2026-03-16 21:00:31.710269","Siempre puedo ver el lado positivo de la vida."
"2993","49","2","82","false",,,,"2026-03-16 21:00:31.715051","A menudo espero que alguien solucione mis problemas."
"2994","49","2","83","false",,,,"2026-03-16 21:00:31.721491","Hago lo que quiero, sin pensar cómo va a afectar a los otros."
"2995","49","2","84","true",,,,"2026-03-16 21:00:31.725506","Reacciono con rapidez ante cualquier situación que pueda llegar a ser un problema para mí."
"2996","49","2","85","false",,,,"2026-03-16 21:00:31.729683","Sólo me siento una buena persona cuando ayudo a los demás."
"2997","49","2","86","false",,,,"2026-03-16 21:00:31.734581","Si algo sale mal, aunque no sea importante, se me arruina todo el día."
"2998","49","2","87","true",,,,"2026-03-16 21:00:31.749264","Disfruto más de mis fantasías que de la realidad cotidiana."
"2999","49","2","88","false",,,,"2026-03-16 21:00:31.765217","Me siento satisfecho dejando que las cosas ocurran."
"3000","49","2","89","true",,,,"2026-03-16 21:00:31.769932","Trato de ser más lógico que emocional."
"3001","49","2","90","true",,,,"2026-03-16 21:00:31.774012","Prefiero las cosas que se pueden ver y tocar antes que las que sólo se imaginan."
"3002","49","2","91","false",,,,"2026-03-16 21:00:31.77888","Me resulta difícil conversar con alguien que acabo de conocer."
"3003","49","2","92","true",,,,"2026-03-16 21:00:31.786721","Ser afectuoso es más importante que ser frío y calculador."
"3004","49","2","93","false",,,,"2026-03-16 21:00:31.791841","Las predicciones sobre el futuro son más interesantes para mí que los hechos del pasado."
"3005","49","2","94","true",,,,"2026-03-16 21:00:31.796498","Me resulta fácil disfrutar de las cosas."
"3006","49","2","95","false",,,,"2026-03-16 21:00:31.80304","Me siento incapaz de influir en el mundo que me rodea."
"3007","49","2","96","true",,,,"2026-03-16 21:00:31.807512","Vivo según mis propias necesidades y no basado en las de los demás."
"3008","49","2","97","true",,,,"2026-03-16 21:00:31.812465","Nunca espero que las cosas pasen, hago que sucedan como yo quiero."
"3009","49","2","98","true",,,,"2026-03-16 21:00:31.817","Evito contestar bruscamente cuando estoy molesto."
"3010","49","2","99","false",,,,"2026-03-16 21:00:31.821756","La necesidad de ayudar a otros guía mi vida."
"3011","49","2","100","false",,,,"2026-03-16 21:00:31.825962","A menudo me siento muy tenso, a la espera de que algo salga mal."
"3012","49","2","101","false",,,,"2026-03-16 21:00:31.831035","Nunca intenté copiar en un examen."
"3013","49","2","102","false",,,,"2026-03-16 21:00:31.83533","Siempre soy frío y objetivo en el trato con los demás."
"3014","49","2","103","false",,,,"2026-03-16 21:00:31.842121","Prefiero aprender a manejar un aparato antes que especular sobre por qué funciona de ese modo."
"3015","49","2","104","false",,,,"2026-03-16 21:00:31.848271","Soy una persona difícil de conocer bien."
"3016","49","2","105","true",,,,"2026-03-16 21:00:31.8536","Paso mucho tiempo pensando en los misterios de la vida."
"3017","49","2","106","true",,,,"2026-03-16 21:00:31.858083","Es fácil para mí controlar mis estados de ánimo."
"3018","49","2","107","true",,,,"2026-03-16 21:00:31.863088","Soy algo pasivo y lento en temas relacionados con la organización de mi vida."
"3019","49","2","108","true",,,,"2026-03-16 21:00:31.867164","Hago lo que quiero sin importarme el complacer a otros."
"3020","49","2","109","false",,,,"2026-03-16 21:00:31.871511","Jamás haría algo malo, por más fuerte que sea la tentación de hacerlo."
"3021","49","2","110","false",,,,"2026-03-16 21:00:31.876115","Mis amigos y mis familiares recurren a mí en primer lugar para encontrar afecto y apoyo."
"3022","49","2","111","false",,,,"2026-03-16 21:00:31.879484","Aunque todo esté bien, generalmente pienso que va a pasar lo peor."
"3023","49","2","112","true",,,,"2026-03-16 21:00:31.883249","Planifico y organizo con cuidado mi trabajo antes de empezar a hacerlo."
"3024","49","2","113","true",,,,"2026-03-16 21:00:31.887986","Soy impersonal y objetivo al tratar de resolver un problema."
"3025","49","2","114","true",,,,"2026-03-16 21:00:31.892505","Soy una persona realista a la que no le gustan las especulaciones."
"3026","49","2","115","true",,,,"2026-03-16 21:00:31.897102","Algunos de mis mejores amigos desconocen lo que realmente siento."
"3027","49","2","116","false",,,,"2026-03-16 21:00:31.900659","La gente piensa que soy una persona más racional que afectiva."
"3028","49","2","117","true",,,,"2026-03-16 21:00:31.904323","Mi sentido de la realidad es mejor que mi imaginación."
"3029","49","2","118","true",,,,"2026-03-16 21:00:31.908917","Primero me preocupo por mí y después de los demás."
"3030","49","2","119","false",,,,"2026-03-16 21:00:31.913351","Dedico mucho esfuerzo para que las cosas me salgan bien."
"3031","49","2","120","true",,,,"2026-03-16 21:00:31.919205","Siempre mantengo la compostura, sin importar lo que esté pasando."
"3032","49","2","121","true",,,,"2026-03-16 21:00:31.923232","Demuestro mucho afecto hacia mis amigos."
"3033","49","2","122","false",,,,"2026-03-16 21:00:31.92681","Muy pocas cosas me han salido bien."
"3034","49","2","123","false",,,,"2026-03-16 21:00:31.930493","Me gusta conocer gente nueva y saber cosas sobre sus vidas."
"3035","49","2","124","false",,,,"2026-03-16 21:00:31.935302","Puedo ignorar aspectos emocionales y afectivos en mi trabajo."
"3036","49","2","125","false",,,,"2026-03-16 21:00:31.939147","Prefiero ocuparme de realidades y no de posibilidades."
"3037","49","2","126","true",,,,"2026-03-16 21:00:31.94301","Necesito mucho tiempo para poder estar a solas con mis pensamientos."
"3038","49","2","127","false",,,,"2026-03-16 21:00:31.946722","Los sentimientos son más importantes que la lógica de la mente."
"3039","49","2","128","false",,,,"2026-03-16 21:00:31.950391","Me gustan más los soñadores que los realistas."
"3040","49","2","129","true",,,,"2026-03-16 21:00:31.954354","Soy más capaz que los demás de reírme de los problemas."
"3041","49","2","130","false",,,,"2026-03-16 21:00:31.962401","Es poco lo que puedo hacer, así que prefiero esperar a ver qué pasa."
"3042","49","2","131","false",,,,"2026-03-16 21:00:31.968069","Nunca me pongo a discutir, aunque esté muy enojado."
"3043","49","2","132","true",,,,"2026-03-16 21:00:31.972026","Expreso lo que pienso de manera franca y abierta."
"3044","49","2","133","true",,,,"2026-03-16 21:00:31.975651","Me preocupo por el trabajo que hay que realizar y no por lo que siente la gente que participa en su realización."
"3045","49","2","134","true",,,,"2026-03-16 21:00:31.979425","Para mí lo ideal sería trabajar con ideas creativas."
"3046","49","2","135","false",,,,"2026-03-16 21:00:31.984742","Soy el tipo de persona que no se toma la vida muy en serio, prefiero ser más espectador que actor."
"3047","49","2","136","true",,,,"2026-03-16 21:00:31.988989","Me desagrada que voy a depender de alguien en mi trabajo."
"3048","49","2","137","true",,,,"2026-03-16 21:00:31.99338","Trato de asegurar que las cosas salgan como yo quiero."
"3049","49","2","138","true",,,,"2026-03-16 21:00:31.997607","Disfruto más de las realidades concretas que de las fantasías."
"3050","49","2","139","false",,,,"2026-03-16 21:00:32.001737","Muchas cosas sin importancia me ponen de mal humor."
"3051","49","2","140","true",,,,"2026-03-16 21:00:32.006043","Aprendo mejor observando y hablando con la gente."
"3052","49","2","141","true",,,,"2026-03-16 21:00:32.011223","No me satisface dejar que las cosas sucedan y simplemente contemplarlas."
"3053","49","2","142","false",,,,"2026-03-16 21:00:32.016042","No me atrae conocer gente nueva."
"3054","49","2","143","false",,,,"2026-03-16 21:00:32.023338","Pocas veces sé cómo mantener una conversación."
"3055","49","2","144","false",,,,"2026-03-16 21:00:32.027829","Siempre tengo en cuenta los sentimientos de las personas."
"3056","49","2","145","false",,,,"2026-03-16 21:00:32.031876","Confío más en mis intuiciones que en mis observaciones."
"3057","49","2","146","true",,,,"2026-03-16 21:00:32.036179","Trato de no actuar hasta saber qué van a hacer los demás."
"3058","49","2","147","false",,,,"2026-03-16 21:00:32.040989","Me gusta tomar mis propias decisiones, evitando los consejos de los otros."
"3059","49","2","148","true",,,,"2026-03-16 21:00:32.045509","Muchas veces me siento muy mal sin saber por qué."
"3060","49","2","149","true",,,,"2026-03-16 21:00:32.049057","Me gusta ser popular y participar en muchas actividades sociales."
"3061","49","2","150","false",,,,"2026-03-16 21:00:32.054287","Raramente cuento a otro lo que pienso."
"3062","49","2","151","false",,,,"2026-03-16 21:00:32.060941","Me entusiasman casi todas las actividades que realizo."
"3063","49","2","152","true",,,,"2026-03-16 21:00:32.065341","Para mí es una práctica constante depender de mí mismo y no de otros."
"3064","49","2","153","false",,,,"2026-03-16 21:00:32.073622","La mayor parte del tiempo la dedico a organizar lo que tengo que hacer."
"3065","49","2","154","true",,,,"2026-03-16 21:00:32.078565","No hay nada mejor que el afecto que se siente estando con mi familia"
"3066","49","2","155","true",,,,"2026-03-16 21:00:32.090481","Algunas veces estoy tenso o deprimido sin saber por qué."
"3067","49","2","156","true",,,,"2026-03-16 21:00:32.095426","Disfruto conversando sobre temas o sucesos místicos."
"3068","49","2","157","true",,,,"2026-03-16 21:00:32.099179","Decido cuáles son las cosas prioritarias y luego actúo firmemente para poder lograrlas."
"3069","49","2","158","true",,,,"2026-03-16 21:00:32.103045","No dudo en orientar a las personas hacia lo que yo creo que es mejor para ellas."
"3070","49","2","159","true",,,,"2026-03-16 21:00:32.106962","Me siento orgulloso de ser eficiente y organizado."
"3071","49","2","160","false",,,,"2026-03-16 21:00:32.116506","Realmente me desagradan las personas que se convierten en líderes sin razones que lo justifiquen."
"3072","49","2","161","true",,,,"2026-03-16 21:00:32.120655","Soy ambicioso en mis metas."
"3073","49","2","162","true",,,,"2026-03-16 21:00:32.125333","Sé cómo agradar a la gente."
"3074","49","2","163","true",,,,"2026-03-16 21:00:32.12893","La gente puede confiar en que voy a hacer bien mi trabajo."
"3075","49","2","164","false",,,,"2026-03-16 21:00:32.133057","Los demás me consideran una persona más afectiva que racional."
"3076","49","2","165","true",,,,"2026-03-16 21:00:32.137429","Estaría dispuesto a trabajar mucho tiempo para poder llegar a ser alguien importante."
"3077","49","2","166","false",,,,"2026-03-16 21:00:32.141282","Me gustaría mucho poder vender nuevas ideas o productos a la gente."
"3078","49","2","167","false",,,,"2026-03-16 21:00:32.145619","Generalmente logro convencer a los demás para que hagan exactamente lo que yo quiero."
"3079","49","2","168","true",,,,"2026-03-16 21:00:32.149653","Me gustan los trabajos en los que hay que prestar mucha atención en los detalles."
"3080","49","2","169","true",,,,"2026-03-16 21:00:32.153788","Soy muy introspectivo, siempre trato de entender mis pensamientos y emociones."
"3081","49","2","170","true",,,,"2026-03-16 21:00:32.159313","Confío mucho en mis habilidades sociales."
"3082","49","2","171","true",,,,"2026-03-16 21:00:32.163781","Evalúo las situaciones rápidamente y luego actúo para que las cosas salgan como yo quiero."
"3083","49","2","172","true",,,,"2026-03-16 21:00:32.16775","En una discusión soy capaz de convencer a casi todos para que apoyen mi posición."
"3084","49","2","173","true",,,,"2026-03-16 21:00:32.187112","Soy capaz de llevar a cabo cualquier trabajo, pese a los obstáculos que puedan presentarse."
"3085","49","2","174","false",,,,"2026-03-16 21:00:32.191116","Como si fuera un buen vendedor, puedo influir con éxito sobre los demás, con modales agradables."
"3086","49","2","175","false",,,,"2026-03-16 21:00:32.194682","Conocer gente nueva es un objetivo importante para mí."
"3087","49","2","176","true",,,,"2026-03-16 21:00:32.198902","Al tomar decisiones creo que lo más importante es pensar en el bienestar de la gente involucrada."
"3088","49","2","177","true",,,,"2026-03-16 21:00:32.202841","Tengo paciencia para realizar trabajos que requieren mucha precisión."
"3089","49","2","178","false",,,,"2026-03-16 21:00:32.207353","Mi imaginación es superior a mi sentido de la realidad."
"3090","49","2","179","true",,,,"2026-03-16 21:00:32.211306","Estoy motivado para llegar a ser uno de los mejores en mi campo de trabajo."
"3091","49","2","180","true",,,,"2026-03-16 21:00:32.215195","Tengo un comportamiento que logra ganarme la aprobación de la gente."
"3092","49","3","1",,,"{""R"":[""Individualista"",""Independiente"",""Concreto""],""I"":[""Explorador"",""Investigador"",""Lógico"",""Curioso"",""Investigativo""],""A"":[""Soñador"",""Imaginativo"",""No conformista""],""S"":[""Sensible"",""Honesto"",""Amigable"",""Cálido"",""Responsable"",""Genuino"",""Prudente"",""Cooperativo""],""E"":[""Decidido"",""Extrovertido"",""Curioso"",""Seguro de sí"",""Aventurero""],""C"":[""Eficiente"",""Detallista"",""Práctico"",""Cuidadoso""]}",,"2026-03-16 21:06:08.885154","personality"
